"country","Year","Inflation..consumer.prices..annual...","Inflation..GDP.deflator..annual...","Real.interest.rate....","Deposit.interest.rate....","Lending.interest.rate....","Unemployment..total....of.total.labor.force...national.estimate.","Unemployment..total....of.total.labor.force...modeled.ILO.estimate.","iso3c","adminregion","incomeLevel","Government_Yield"
"Ireland",2016,0.00830633773569926,0.705182877568689,NA,NA,NA,8.36999988555908,8.36999988555908,"IRL","","High income",0.76599997
"Ireland",2017,0.340531561461793,0.925858588695689,NA,NA,NA,6.71000003814697,6.71000003814697,"IRL","","High income",0.6792
"Ireland",2018,0.488370168032449,0.711919254960009,NA,NA,NA,5.73999977111816,5.73999977111816,"IRL","","High income",0.9016
"Ireland",2019,0.939044481054341,4.22478890022992,NA,NA,NA,4.94999980926514,4.94999980926514,"IRL","","High income",0.1195
"Italy",2002,2.46532319171164,3.27434188043023,3.15873855355089,NA,6.53650833333333,9.21000003814697,9.21000003814697,"ITA","","High income",4.41800022
"Italy",2003,2.67255552772852,3.1478079285654,2.60067773160278,NA,5.83035,8.86999988555908,8.86999988555908,"ITA","","High income",4.43200016
"Italy",2004,2.20673661423654,2.67018368106109,2.76222646529531,NA,5.50616666666667,7.86999988555908,7.86999988555908,"ITA","","High income",3.84100008
"Italy",2005,1.98529298527983,2.01055790083582,3.23826980965577,NA,5.313935,7.73000001907349,7.73000001907349,"ITA","","High income",3.52900004
"Italy",2006,2.09084391012755,2.12485391464755,3.42416671160356,NA,5.62177916666667,6.78000020980835,6.78000020980835,"ITA","","High income",4.21700001
"Italy",2007,1.829741122024,2.47899476586151,3.76243467546476,NA,6.3347,6.07999992370605,6.07999992370605,"ITA","","High income",4.5630002
"Italy",2008,3.34783258401023,2.40070344440197,4.33259382637626,NA,6.83731,6.71999979019165,6.71999979019165,"ITA","","High income",4.37900019
"Italy",2009,0.774768131387384,1.67883895982297,3.02700909877606,NA,4.75666666666667,7.75,7.75,"ITA","","High income",4.13999987
"Italy",2010,1.52551602118248,0.436360537541674,3.57968579295654,NA,4.03166666666667,8.35999965667725,8.35999965667725,"ITA","","High income",4.84000015
"Italy",2011,2.78063272879324,1.60717698349345,2.94466372553515,NA,4.59916666666667,8.35999965667725,8.35999965667725,"ITA","","High income",7.03499985
"Italy",2012,3.04136333226773,1.54730144037734,3.61919864683014,NA,5.2225,10.6499996185303,10.6499996185303,"ITA","","High income",4.53000021
"Italy",2013,1.21999342274305,1.14761015891955,3.95121199746377,NA,5.14416666666667,12.1499996185303,12.1499996185303,"ITA","","High income",4.08900023
"Italy",2014,0.241047429826773,0.913241261981469,3.91764782821879,NA,4.86666666666667,12.6800003051758,12.6800003051758,"ITA","","High income",1.88100004
"Italy",2015,0.0387903996579552,0.931863574759717,3.16786623371122,NA,4.12925,11.8999996185303,11.8999996185303,"ITA","","High income",1.60510004
"Italy",2016,-0.0940166569157271,1.13435002037254,2.33532587673561,NA,3.49616666666667,11.6899995803833,11.6899995803833,"ITA","","High income",1.81900001
"Italy",2017,1.22653316645808,0.726343220957816,2.25808863862564,NA,3.00083333333333,11.210000038147,11.210000038147,"ITA","","High income",1.9848
"Italy",2018,1.13748763600395,1.06813204686947,1.59483303043837,NA,2.68,10.6099996566772,10.6099996566772,"ITA","","High income",2.7276
"Italy",2019,0.611246943765291,0.915075229574896,1.67212358172089,NA,2.6025,9.94999980926514,9.94999980926514,"ITA","","High income",1.4111
"Korea, Rep.",2002,2.76226210296605,3.03313964628073,3.62604404098715,4.94833333333333,6.76916666666667,3.04999995231628,3.04999995231628,"KOR","","High income",5.73000002
"Korea, Rep.",2003,3.51487451459936,3.44999346268816,2.69373937175125,4.25083333333333,6.23666666666667,3.34999990463257,3.34999990463257,"KOR","","High income",5.28999996
"Korea, Rep.",2004,3.59066298882577,3.12788028772735,2.69208129866867,3.87416666666667,5.90416666666667,3.42000007629395,3.42000007629395,"KOR","","High income",3.80999994
"Korea, Rep.",2005,2.75379162735036,1.041401491649,4.50501653231774,3.72166666666667,5.59333333333333,3.48000001907349,3.48000001907349,"KOR","","High income",5.59000015
"Korea, Rep.",2006,2.24234028518923,-0.223195612442552,6.22458862113753,4.50333333333333,5.9875,3.25,3.25,"KOR","","High income",5.05000019
"Korea, Rep.",2007,2.53457382137933,2.41919594427836,4.03485956347149,5.17416666666667,6.55166666666667,3.00999999046326,3.00999999046326,"KOR","","High income",5.73999977
"Korea, Rep.",2008,4.6738965553341,2.8263023010858,4.2226851837321,5.87083333333333,7.16833333333333,2.96000003814697,2.96000003814697,"KOR","","High income",4.44000006
"Korea, Rep.",2009,2.75649654493925,3.60864412572843,1.96945202608971,3.4825,5.64916666666667,3.35999989509583,3.35999989509583,"KOR","","High income",5.4000001
"Korea, Rep.",2010,2.93928652655687,2.73749683726491,2.70025055583747,3.85666666666667,5.51166666666667,3.3199999332428,3.3199999332428,"KOR","","High income",4.46999979
"Korea, Rep.",2011,4.02596500436097,1.2818638059201,4.41899075105516,4.1525,5.7575,2.99000000953674,2.99000000953674,"KOR","","High income",3.76999998
"Korea, Rep.",2012,2.18707104433313,1.2518081696316,4.09279126823994,3.70083333333333,5.39583333333333,2.80999994277954,2.80999994277954,"KOR","","High income",3.1500001
"Korea, Rep.",2013,1.30134754547411,1.01854380505277,3.58824171458632,2.89083333333333,4.64333333333333,2.75,2.75,"KOR","","High income",3.56999993
"Korea, Rep.",2014,1.27477446401322,0.906896750615815,3.32627074144665,2.53583333333333,4.26333333333333,3.07999992370605,3.07999992370605,"KOR","","High income",2.60500002
"Korea, Rep.",2015,0.706331772455739,3.18559596664953,0.337001849362955,1.80916666666667,3.53333333333333,3.54999995231628,3.54999995231628,"KOR","","High income",2.08500004
"Korea, Rep.",2016,0.97168573991219,1.98603850545349,1.35455942282986,1.5575,3.3675,3.65000009536743,3.65000009536743,"KOR","","High income",2.09200001
"Korea, Rep.",2017,1.94433230786365,2.22278138152841,1.22662019971689,1.67,3.47666666666667,3.65000009536743,3.65000009536743,"KOR","","High income",2.4747
"Korea, Rep.",2018,1.47583935002643,0.482948983102617,3.16426921092061,2.02583333333333,3.6625,3.8199999332428,3.8199999332428,"KOR","","High income",1.9692
"Korea, Rep.",2019,0.383000303608079,-0.839325308149668,4.32142949289067,1.8525,3.44583333333333,3.75,3.75,"KOR","","High income",1.7068
"Malaysia",2002,1.80787246281537,3.12888319863409,3.29631237075615,3.205,6.52833333333333,3.48000001907349,3.48000001907349,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",3.8210001
"Malaysia",2003,1.08967632577284,3.29893287687825,2.90603239825626,3.06666666666667,6.30083333333333,3.60999989509583,3.60999989509583,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.89300013
"Malaysia",2004,1.421271159374,6.00928261482106,0.0344787905461832,3,6.04583333333333,3.53999996185303,3.53999996185303,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.74599981
"Malaysia",2005,2.97507092684453,8.8625864706771,-2.67317410418221,3.00166666666667,5.9525,3.52999997138977,3.52999997138977,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.1960001
"Malaysia",2006,3.6092356422439,3.98093167351242,2.40900097691566,3.14916666666667,6.48583333333333,3.30999994277954,3.30999994277954,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",3.77099991
"Malaysia",2007,2.02735317779565,4.88132335727943,1.45673534665713,3.16583333333333,6.40916666666667,3.23000001907349,3.23000001907349,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.14599991
"Malaysia",2008,5.44078221100772,10.3889003992836,-3.90338193758431,3.12583333333333,6.08,3.3199999332428,3.3199999332428,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",3.21199989
"Malaysia",2009,0.583308405623704,-5.99220155562196,11.7823929563059,2.08166666666667,5.08416666666667,3.66000008583069,3.66000008583069,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.28200006
"Malaysia",2010,1.62285235577031,7.26684593389439,-2.11327732642702,2.5025,5,3.39000010490417,3.39000010490417,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.03900003
"Malaysia",2011,3.17447092151309,5.41240809007968,-0.471868633960644,2.91083333333333,4.915,3.04999995231628,3.04999995231628,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",3.69700003
"Malaysia",2012,1.66357102479204,0.999932303470885,3.7484193736755,2.98083333333333,4.78583333333333,3.09999990463257,3.09999990463257,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",3.49900007
"Malaysia",2013,2.10501231233614,0.17447448132144,4.46753081745693,2.97,4.6498,3.16000008583069,3.16000008583069,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.14499998
"Malaysia",2014,3.14299050879107,2.46746678366378,2.06851821643173,3.04810778727445,4.587025,2.88000011444092,2.88000011444092,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.13600016
"Malaysia",2015,2.10438980238344,1.21805573355338,3.30703770408129,3.13448717948718,4.565375,3.09999990463257,3.09999990463257,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.18499994
"Malaysia",2016,2.09056659525745,1.65825996642414,2.82594518260627,3.02803563034188,4.53106666666667,3.44000005722046,3.44000005722046,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.23500013
"Malaysia",2017,3.8712011577424,3.77896094306453,0.798926040327275,2.92451866666667,4.60807808641975,3.41000008583069,3.41000008583069,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",3.93
"Malaysia",2018,0.884709160571244,0.624729188293799,4.27699158153089,3.14344372222222,4.92844038461538,3.29999995231628,3.29999995231628,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",4.1001
"Malaysia",2019,0.662891865764376,0.0743443144982194,4.7989808647929,2.983390625,4.87689294871795,3.25999999046326,3.25999999046326,"MYS","East Asia & Pacific (excluding high income)","Upper middle income",3.3249
"Netherlands",2002,3.28753104712768,3.77054132736822,0.180968513378638,2.76666666666667,3.95833333333333,2.54999995231628,2.54999995231628,"NLD","","High income",4.21500015
"Netherlands",2003,2.09199838997658,2.17027931585601,0.812095934062137,2.4875,3,3.58999991416931,3.58999991416931,"NLD","","High income",4.28700018
"Netherlands",2004,1.26364739183177,1.20404059769723,1.52756687694735,2.30916666666667,2.75,4.65000009536743,4.65000009536743,"NLD","","High income",3.65700006
"Netherlands",2005,1.68813017869622,1.98873995492572,0.76684286790214,2.34083333333333,2.77083333333333,5.86999988555908,5.86999988555908,"NLD","","High income",3.29099989
"Netherlands",2006,1.10150106517704,2.56110638417375,0.956074204991445,2.9822,3.54166666666667,5,5,"NLD","","High income",3.98699999
"Netherlands",2007,1.61385859802103,2.07220572994835,2.48055865807104,3.8892,4.60416666666667,4.15000009536743,4.15000009536743,"NLD","","High income",4.40799999
"Netherlands",2008,2.48650198289454,2.30632549844012,2.24604017105627,4.37083333333333,4.60416666666667,3.65000009536743,3.65000009536743,"NLD","","High income",3.5539999
"Netherlands",2009,1.18977687021549,0.220701610642962,1.75875013282005,2.59751666666667,1.98333333333333,4.34999990463257,4.34999990463257,"NLD","","High income",3.55599999
"Netherlands",2010,1.27530569556686,0.940413731811219,0.80204373873459,2.347175,1.75,4.98999977111816,4.98999977111816,"NLD","","High income",3.14400005
"Netherlands",2011,2.3410701775137,0.193652086824386,1.80285664366271,2.60671666666667,2,4.98000001907349,4.98000001907349,"NLD","","High income",2.17799997
"Netherlands",2012,2.45554765291609,1.44610956661077,0.176340358593803,2.73704166666667,1.625,5.82000017166138,5.82000017166138,"NLD","","High income",1.49699998
"Netherlands",2013,2.50689852657884,1.27998705426134,0.217232399151861,2.44,1.5,7.23999977111816,7.23999977111816,"NLD","","High income",2.23399997
"Netherlands",2014,0.976035079699661,0.253185732004795,NA,NA,NA,7.42000007629395,7.42000007629395,"NLD","","High income",0.68099999
"Netherlands",2015,0.600248147278775,0.772727976651382,NA,NA,NA,6.86999988555908,6.86999988555908,"NLD","","High income",0.79439998
"Netherlands",2016,0.316666666666663,0.454667288773308,NA,NA,NA,6.01000022888184,6.01000022888184,"NLD","","High income",0.35299999
"Netherlands",2017,1.3814587140721,1.26070715808579,NA,NA,NA,4.84000015258789,4.84000015258789,"NLD","","High income",0.5325
"Netherlands",2018,1.70349794744475,2.43709074520527,NA,NA,NA,3.82999992370605,3.82999992370605,"NLD","","High income",0.3842
"Netherlands",2019,2.63369910249593,3.03273379248688,NA,NA,NA,3.38000011444092,3.38000011444092,"NLD","","High income",-0.0546
"Norway",2002,1.28672528415185,-1.63232422905905,NA,NA,NA,4.01999998092651,4.01999998092651,"NOR","","High income",5.78999996
"Norway",2003,2.48782553461785,2.86503738510027,NA,NA,NA,4.21999979019165,4.21999979019165,"NOR","","High income",4.57000017
"Norway",2004,0.454498502220854,5.8371241074106,NA,NA,NA,4.26000022888184,4.26000022888184,"NOR","","High income",4.0539999
"Norway",2005,1.53213367609252,8.75245695757427,NA,NA,NA,4.38000011444092,4.38000011444092,"NOR","","High income",3.63499999
"Norway",2006,2.32934980757545,8.76330834205979,NA,NA,NA,3.40000009536743,3.40000009536743,"NOR","","High income",4.35699987
"Norway",2007,0.712589073634205,2.95674799301742,NA,NA,NA,2.49000000953674,2.49000000953674,"NOR","","High income",4.69299984
"Norway",2008,3.75393081761006,10.4059204327337,NA,NA,NA,2.54999995231628,2.54999995231628,"NOR","","High income",3.88499999
"Norway",2009,2.19738586853571,-5.21392021071466,NA,NA,NA,3.09999990463257,3.09999990463257,"NOR","","High income",4.16900015
"Norway",2010,2.41890639481001,5.96821152270515,NA,NA,NA,3.51999998092651,3.51999998092651,"NOR","","High income",3.296
"Norway",2011,1.28495158809159,6.71670605253362,NA,NA,NA,3.21000003814697,3.21000003814697,"NOR","","High income",2.43499994
"Norway",2012,0.696864111498241,3.3429205789641,NA,NA,NA,3.11999988555908,3.11999988555908,"NOR","","High income",2.13499999
"Norway",2013,2.12048620353119,2.55519558349381,1.75008628894376,2.19,4.35,3.42000007629395,3.42000007629395,"NOR","","High income",2.99600005
"Norway",2014,2.0417028670721,0.290603973053521,3.90970094732571,2.07166666666667,4.21166666666667,3.48000001907349,3.48000001907349,"NOR","","High income",1.53900003
"Norway",2015,2.17113665389528,-2.85486501270054,6.54161941669169,1.31333333333333,3.5,4.30000019073486,4.30000019073486,"NOR","","High income",1.47800004
"Norway",2016,3.55000000000002,-1.47425382556115,4.61225009909145,0.761666666666667,3.07,4.67999982833862,4.67999982833862,"NOR","","High income",1.65600002
"Norway",2017,1.87510059552548,3.95110454864106,-0.909342156018559,0.723333333333333,3.00583333333333,4.15999984741211,4.15999984741211,"NOR","","High income",1.5838
"Norway",2018,2.76483134528794,6.65160826591449,-3.49340717234351,0.730833333333333,2.92583333333333,3.79999995231628,3.79999995231628,"NOR","","High income",1.767
"Norway",2019,2.16773003305405,-0.472598023910763,3.72604055125946,0.928333333333333,3.23583333333333,3.69000005722046,3.69000005722046,"NOR","","High income",1.5557
"Portugal",2002,3.60034658290911,4.18978168737742,NA,NA,NA,4.5,4.5,"PRT","","High income",4.31500006
"Portugal",2003,3.21899090682897,3.42715372962287,NA,NA,NA,6.13000011444092,6.13000011444092,"PRT","","High income",4.36899996
"Portugal",2004,2.365362040973,2.3996146661088,NA,NA,NA,6.32000017166138,6.32000017166138,"PRT","","High income",3.671
"Portugal",2005,2.27716394887833,3.33290322756528,NA,NA,NA,7.57999992370605,7.57999992370605,"PRT","","High income",3.4059999
"Portugal",2006,3.10766545871054,3.18454265930981,NA,NA,NA,7.65000009536743,7.65000009536743,"PRT","","High income",4.13100004
"Portugal",2007,2.45396528138739,2.96634549274198,NA,NA,NA,7.96000003814697,7.96000003814697,"PRT","","High income",4.52299976
"Portugal",2008,2.58850657657964,1.73772428812507,NA,NA,NA,7.55000019073486,7.55000019073486,"PRT","","High income",3.96199989
"Portugal",2009,-0.83553002150417,1.09813586372714,NA,NA,NA,9.43000030517578,9.43000030517578,"PRT","","High income",4.05499983
"Portugal",2010,1.40257289895371,0.642290869101615,NA,NA,NA,10.7700004577637,10.7700004577637,"PRT","","High income",6.68200016
"Portugal",2011,3.65301100430729,-0.265123394841666,NA,NA,NA,12.6800003051758,12.6800003051758,"PRT","","High income",13.55700016
"Portugal",2012,2.77333854051579,-0.388196360131744,NA,NA,NA,15.5299997329712,15.5299997329712,"PRT","","High income",7
"Portugal",2013,0.27441666666668,2.24865489225866,NA,NA,NA,16.1800003051758,16.1800003051758,"PRT","","High income",6.03599977
"Portugal",2014,-0.278153367467421,0.704596369328669,NA,NA,NA,13.8900003433228,13.8900003433228,"PRT","","High income",2.69099998
"Portugal",2015,0.487938623904736,2.01996442826523,NA,NA,NA,12.4399995803833,12.4399995803833,"PRT","","High income",2.53999996
"Portugal",2016,0.607397074641661,1.71666254687131,NA,NA,NA,11.0699996948242,11.0699996948242,"PRT","","High income",3.75999999
"Portugal",2017,1.36861411643481,1.51191039440322,NA,NA,NA,8.86999988555908,8.86999988555908,"PRT","","High income",1.9368
"Portugal",2018,0.99371568346825,1.8129967517081,NA,NA,NA,6.98999977111816,6.98999977111816,"PRT","","High income",1.7264
"Portugal",2019,0.338178410046125,1.74945223999291,NA,NA,NA,6.46000003814697,6.46000003814697,"PRT","","High income",0.4409
"Singapore",2002,-0.391676866585079,-0.888569806568981,6.29029681817216,0.869166666666667,5.34583333333333,5.65000009536743,5.65000009536743,"SGP","","High income",2.56900001
"Singapore",2003,0.507905300237539,-1.7873291238966,7.22309629427799,0.5025,5.30666666666667,5.92999982833862,5.92999982833862,"SGP","","High income",3.75900006
"Singapore",2004,1.66272719863073,4.07349506421578,1.17849884355997,0.403333333333333,5.3,5.84000015258789,5.84000015258789,"SGP","","High income",2.58599997
"Singapore",2005,0.425106276569101,1.90743678170435,3.32906343779684,0.440833333333333,5.3,5.59000015258789,5.59000015258789,"SGP","","High income",3.20499992
"Singapore",2006,0.962901778165128,1.84569878432224,3.40397410696683,0.57,5.3125,4.48000001907349,4.48000001907349,"SGP","","High income",3.046
"Singapore",2007,2.10488003633213,5.91622844989621,-0.553483123857197,0.529166666666667,5.33,3.90000009536743,3.90000009536743,"SGP","","High income",2.67600012
"Singapore",2008,6.62778177352127,-1.38616559136398,6.86127421364262,0.419166666666667,5.38,3.96000003814697,3.96000003814697,"SGP","","High income",2.0480001
"Singapore",2009,0.596720257424972,2.96109252037509,2.3493413098217,0.2925,5.38,5.8600001335144,5.8600001335144,"SGP","","High income",2.65100002
"Singapore",2010,2.82366134885609,1.1026094190282,4.23074202095398,0.205833333333333,5.38,4.11999988555908,4.11999988555908,"SGP","","High income",2.71199989
"Singapore",2011,5.2477933984048,1.05383518338409,4.2810496096117,0.168333333333333,5.38,3.89000010490417,3.89000010490417,"SGP","","High income",1.62300003
"Singapore",2012,4.57560270376522,0.470225826184418,4.88679520070911,0.135833333333333,5.38,3.72000002861023,3.72000002861023,"SGP","","High income",1.29700005
"Singapore",2013,2.35860415399836,-0.449738693546806,5.85607573203718,0.14,5.38,3.85999989509583,3.85999989509583,"SGP","","High income",2.54699993
"Singapore",2014,1.02514803039394,-0.269632863808312,5.63482620708109,0.144166666666667,5.35,3.74000000953674,3.74000000953674,"SGP","","High income",2.29200006
"Singapore",2015,-0.522618167075314,3.0602241545826,2.22178426662735,0.166666666666667,5.35,3.78999996185303,3.78999996185303,"SGP","","High income",2.59800005
"Singapore",2016,-0.53226873971629,0.647139797509126,4.67262180718946,0.19,5.35,4.07999992370605,4.07999992370605,"SGP","","High income",2.47799993
"Singapore",2017,0.576260310166371,3.00609296479209,2.20754614582377,0.141666666666667,5.28,4.19999980926514,4.19999980926514,"SGP","","High income",2.0097
"Singapore",2018,0.438620118446782,3.34763899131903,1.91814832736284,0.156666666666667,5.33,NA,3.64299988746643,"SGP","","High income",2.0493
"Singapore",2019,0.565260568780358,-0.62419407964687,5.91109075820212,0.1975,5.25,3.09999990463257,3.09999990463257,"SGP","","High income",1.75
"South Africa",2002,9.49471070324861,12.537957905723,2.85418551575979,10.7741666666667,15.75,33.2900009155273,33.2900009155273,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",14.40999985
"South Africa",2003,5.67941771099109,6.39576358713289,8.04784838936569,9.76083333333333,14.9583333333333,32.310001373291,32.310001373291,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",14.40999985
"South Africa",2004,-0.692030271024119,6.042171590455,4.95038435886221,6.55416666666667,11.2916666666667,29.4500007629395,29.4500007629395,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",14.40999985
"South Africa",2005,2.0628461650463,5.59700978064043,4.76148920296545,6.04333333333333,10.625,29.1200008392334,29.1200008392334,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",14.40999985
"South Africa",2006,3.24390776468061,6.06463701450308,4.8103022796052,7.14166666666667,11.1666666666667,28.3400001525879,28.3400001525879,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",7.86000013
"South Africa",2007,6.17780683499413,8.24576476611674,4.54604566856025,9.155,13.1666666666667,26.5400009155273,26.5400009155273,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",8.57499981
"South Africa",2008,10.0745755249181,7.85033172851331,6.74515150291692,11.6125,15.125,22.4099998474121,22.4099998474121,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",7.32499981
"South Africa",2009,7.21531413612565,8.6630418315964,2.80250897674705,8.53666666666667,11.7083333333333,23.5200004577637,23.5200004577637,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",9.04500008
"South Africa",2010,4.08972989470472,6.12843243160444,3.49095978979672,6.465,9.83333333333333,24.6800003051758,24.6800003051758,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",8.13500023
"South Africa",2011,4.99926696965254,5.53905643151262,3.27930122317635,5.6725,9,24.6399993896484,24.6399993896484,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",7.92999983
"South Africa",2012,5.72465791678303,4.68520638813985,3.88287299810937,5.43666666666667,8.75,24.7299995422363,24.7299995422363,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",6.38500023
"South Africa",2013,5.78446909667191,5.84411140067347,2.50924549715633,5.1525,8.5,24.5599994659424,24.5599994659424,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",7.90999985
"South Africa",2014,6.12983770287145,5.36654618468381,3.56702763012509,5.80083333333333,9.125,24.8899993896484,24.8899993896484,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",7.80000019
"South Africa",2015,4.54064227737914,5.54552812339873,3.66774283297157,6.15333333333333,9.41666666666667,25.1499996185303,25.1499996185303,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",9.77000046
"South Africa",2016,6.57139642173959,6.9521719608848,3.27825167845193,7.17166666666667,10.4583333333333,26.5400009155273,26.5400009155273,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",8.92500019
"South Africa",2017,5.18424664766131,5.47332197481477,4.64731548547952,7.24583333333333,10.375,27.0400009155273,27.0400009155273,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",8.6016
"South Africa",2018,4.51716522786587,3.95647369730938,5.89367782314695,6.99833333333333,10.0833333333333,26.9099998474121,26.9099998474121,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",8.9362
"South Africa",2019,4.12024587014984,4.49944873978896,5.38333103959148,7.00833333333333,10.125,28.4699993133545,28.4699993133545,"ZAF","Sub-Saharan Africa (excluding high income)","Upper middle income",9.0209
"Spain",2002,3.0656568590222,4.08459975098776,NA,NA,NA,11.1499996185303,11.1499996185303,"ESP","","High income",4.2670002
"Spain",2003,3.03888839396654,3.93354520267644,NA,NA,NA,11.2799997329712,11.2799997329712,"ESP","","High income",4.29199982
"Spain",2004,3.03924881090927,3.88216282902924,NA,NA,NA,11.0900001525879,11.0900001525879,"ESP","","High income",3.70499992
"Spain",2005,3.36881409750382,4.10104389006925,NA,NA,NA,9.14999961853027,9.14999961853027,"ESP","","High income",3.3210001
"Spain",2006,3.51557576832125,3.97958531407545,NA,NA,NA,8.44999980926514,8.44999980926514,"ESP","","High income",3.99699998
"Spain",2007,2.78679745804947,3.41644715828198,NA,NA,NA,8.22999954223633,8.22999954223633,"ESP","","High income",4.40399981
"Spain",2008,4.07534335957341,2.25424800208627,NA,NA,NA,11.25,11.25,"ESP","","High income",3.78999996
"Spain",2009,-0.287813083535237,0.143905293766267,NA,NA,NA,17.8600006103516,17.8600006103516,"ESP","","High income",3.97799993
"Spain",2010,1.79986457728766,0.153388675098938,NA,NA,NA,19.8600006103516,19.8600006103516,"ESP","","High income",5.4829998
"Spain",2011,3.19610188833788,-0.0197507478863059,NA,NA,NA,21.3899993896484,21.3899993896484,"ESP","","High income",5.08599997
"Spain",2012,2.44612782366812,-0.114557740159839,NA,NA,NA,24.7900009155273,24.7900009155273,"ESP","","High income",5.3119998
"Spain",2013,1.40858109183012,0.398439552805712,NA,NA,NA,26.0900001525879,26.0900001525879,"ESP","","High income",4.14499998
"Spain",2014,-0.151114837527181,-0.223368485312221,NA,NA,NA,24.4400005340576,24.4400005340576,"ESP","","High income",1.61000001
"Spain",2015,-0.500365709903282,0.545556009835707,NA,NA,NA,22.0599994659424,22.0599994659424,"ESP","","High income",1.78100002
"Spain",2016,-0.202598000426425,0.322898793520409,NA,NA,NA,19.6299991607666,19.6299991607666,"ESP","","High income",1.39400005
"Spain",2017,1.95607633363964,1.2995548323383,NA,NA,NA,17.2199993133545,17.2199993133545,"ESP","","High income",1.5558
"Spain",2018,1.67498136863794,1.24525511523967,NA,NA,NA,15.25,15.25,"ESP","","High income",1.4188
"Spain",2019,0.699518994458693,1.3046571659175,NA,NA,NA,14.1000003814697,14.1000003814697,"ESP","","High income",0.4616
"Thailand",2002,0.697308976625456,1.69045805604154,NA,NA,NA,1.82000005245209,1.82000005245209,"THA","East Asia & Pacific (excluding high income)","Upper middle income",3.6500001
"Thailand",2003,1.80434994635721,2.1495490160917,NA,NA,NA,1.53999996185303,1.53999996185303,"THA","East Asia & Pacific (excluding high income)","Upper middle income",4.8499999
"Thailand",2004,2.75914926231081,3.56925942602997,0.949922531687859,1.09836378355252,4.55308715722008,1.50999999046326,1.50999999046326,"THA","East Asia & Pacific (excluding high income)","Upper middle income",4.8499999
"Thailand",2005,4.54036919634533,5.09155618304895,-0.354173197273538,1.65311094810176,4.71935005845093,1.35000002384186,1.35000002384186,"THA","East Asia & Pacific (excluding high income)","Upper middle income",5.46500015
"Thailand",2006,4.63747436011765,5.1042132730291,1.11279460175694,4.33873042661947,6.27380728455047,1.22000002861023,1.22000002861023,"THA","East Asia & Pacific (excluding high income)","Upper middle income",5.5
"Thailand",2007,2.24154095286803,2.47333774189036,3.48698568702785,2.8407899146902,6.04656836196978,1.17999994754791,1.17999994754791,"THA","East Asia & Pacific (excluding high income)","Upper middle income",4.98000002
"Thailand",2008,5.46848949649844,5.13378035159961,0.654506894891986,2.53599795678966,5.82188819286143,1.17999994754791,1.17999994754791,"THA","East Asia & Pacific (excluding high income)","Upper middle income",2.50999999
"Thailand",2009,-0.845716092316723,0.194772130958171,4.57231980497401,1.02193983408434,4.77599754065056,1.49000000953674,0.949000000953674,"THA","East Asia & Pacific (excluding high income)","Upper middle income",4.28999996
"Thailand",2010,3.24758842443727,4.08098922673743,0.243128638611462,1.19967250261727,4.33403991889774,0.620000004768372,0.620000004768372,"THA","East Asia & Pacific (excluding high income)","Upper middle income",3.71000004
"Thailand",2011,3.80879058139634,3.7430981204437,1.2766820317925,2.4580602042386,5.06756761337228,0.660000026226044,0.660000026226044,"THA","East Asia & Pacific (excluding high income)","Upper middle income",3.33999991
"Thailand",2012,3.01489950334988,1.90914444199674,3.21675712469183,2.60014998247194,5.18731410654716,0.579999983310699,0.579999983310699,"THA","East Asia & Pacific (excluding high income)","Upper middle income",3.53999996
